youtube_id,start_seconds,label,split
511xID91gOM,30,train horning,train
AdVWqgyyssA,0,train horning,train
QSRvxtA5YpM,38,train horning,train
QF1PTjkYSMY,125,train horning,train
3-rVy5PTHPQ,35,train horning,train
h2nlN0JQdLc,374,train horning,train
1Bn0IuUuMI4,17,train horning,train
kkwFXXVwK28,10,train horning,train
3DBebXDpCus,15,train horning,train
Ctuu2FLKFMU,212,train horning,train
2-DrRdDydNo,370,train horning,train
3O8GirGuUL4,130,train horning,train
VSA5_6TLbt4,26,train horning,train
kg1TnyO1AME,370,train horning,train
hFAlTgVVn88,0,train horning,train
8WkA4ra6Lv4,95,train horning,train
ZfCopIQsYMU,28,train horning,train
GR-cooXi_F8,310,train horning,train
QCFVIogXmrs,66,train horning,train
f9oN1_lzuko,80,train horning,train
XN-JPGv7u6Y,128,train horning,train
8WkA4ra6Lv4,158,train horning,train
JikZq9VTjEM,490,train horning,train
-OtJErgJ-r8,40,train horning,train
_fp7W-nVb3s,60,train horning,train
ZRBZBg7igyA,120,train horning,train
S1ZNkA7GCfI,525,train horning,train
UWikbCKXP04,369,train horning,train
AApTo3l6NfA,30,train horning,train
DcnPT6AL8sM,220,train horning,train
87Zlpn-KUfo,8,train horning,train
N_DSIoSqMdw,50,train horning,train
RZicuW_o994,41,train horning,train
1qWOd0HKBsU,103,train horning,train
6wCxH9BQ1pY,183,train horning,train
OR1bMqoI3bA,90,train horning,train
2rfqtQlS7EE,0,train horning,train
uez5VKwhMTY,255,train horning,train
CjX9G0xf3AU,140,train horning,train
QLtd8-wBs6w,10,train horning,train
fYSBPvxAvHI,303,train horning,train
0_eJQ3UbQ1U,0,train horning,train
pW5SI1ZKUpA,30,train horning,train
Iv8zmW0-pLU,440,train horning,train
gJx_COjOhu4,130,train horning,train
RjV_RwuRVKg,24,train horning,train
LJZzd2UMg_U,42,train horning,train
6xNjvLpKhrw,200,train horning,train
4JnKt1IAISk,41,train horning,train
2VU7b-634kY,27,train horning,train
Ut6sdxcJpZY,188,train horning,train
jWnuFvj7vNE,90,train horning,train
ogrsQZ7iNP0,0,train horning,train
LMZt1Saz0J0,160,train horning,train
ixJqSZhhtlI,80,train horning,train
kn1vxwtWlRA,59,train horning,train
Jm_8KrOueIU,380,train horning,train
MCHF6xOL48k,30,train horning,train
03hFQ4wxzRE,87,train horning,train
hOuSfYwZAF8,198,train horning,train
j4c6HQW6fHM,81,train horning,train
yUDbOBl_gaU,20,train horning,train
IEL-ZRC8hXU,49,train horning,train
3-rVy5PTHPQ,230,train horning,train
CctQ7mB4UBg,26,train horning,train
WkLlPZpbwEw,100,train horning,train
167a6LacLC4,134,train horning,train
KUdCKXI0I3I,62,train horning,train
D5yf64CkO90,190,train horning,train
QTWEt9Hh86I,40,train horning,train
SHsEVcouAFw,0,train horning,train
C24uQCjqK0s,30,train horning,train
wpI3_dRm1Wg,410,train horning,train
YtxXRV2Lp_w,20,train horning,train
eMd29SHi1ng,40,train horning,train
R22j5cKk5mY,11,train horning,train
TxaJiqMb1h0,150,train horning,train
XMDZobTbAz4,50,train horning,train
PW9h0JbMGm4,0,train horning,train
oyCKxNZzuBA,25,train horning,train
DdeAOHSE98o,40,typing on computer keyboard,train
ACr6r40_UeQ,0,typing on computer keyboard,train
oTERiCZpEX8,20,typing on computer keyboard,train
ShJltlTvg5o,30,typing on computer keyboard,train
7wODqThG8rg,20,typing on computer keyboard,train
InpwFGO4Lug,130,typing on computer keyboard,train
W-NXVXk1g6c,30,typing on computer keyboard,train
kZrejKwP4vw,490,typing on computer keyboard,train
HjIoQ3z_cf4,10,typing on computer keyboard,train
HltQPjIq_-g,21,typing on computer keyboard,train
HOtQseh7MIM,120,typing on computer keyboard,train
tyMro1Y6bw0,370,typing on computer keyboard,train
8DUBvc8YQng,120,typing on computer keyboard,train
rSp4bLIuGrs,10,typing on computer keyboard,train
kVztC6jU14s,170,typing on computer keyboard,train
9UnFJ5qLTxE,11,typing on computer keyboard,train
c6nfgDLtXBg,30,typing on computer keyboard,train
5nCVaazCHaA,90,typing on computer keyboard,train
8bnsGRX_jH4,30,typing on computer keyboard,train
Iym41wAALpA,20,typing on computer keyboard,train
ULd95hM_JZQ,40,typing on computer keyboard,train
mUg6LdCfZAQ,20,typing on computer keyboard,train
2AKLKFkLl6E,10,typing on computer keyboard,train
npl2DOuBHCs,172,typing on computer keyboard,train
a7LhRQLjoYY,46,typing on computer keyboard,train
00Ag326f4gs,32,typing on computer keyboard,train
qu6jr6puHzE,30,typing on computer keyboard,train
BC9bHFI5s28,230,typing on computer keyboard,train
J4VeWujsLJg,30,typing on computer keyboard,train
ysrPrE9D1CQ,220,typing on computer keyboard,train
IED1SktHzNA,40,typing on computer keyboard,train
iW3tUA84nZ0,410,typing on computer keyboard,train
TGNzh4wMT0k,30,typing on computer keyboard,train
quFH0IWhyao,80,typing on computer keyboard,train
7KUNpuyNUuk,490,typing on computer keyboard,train
HltQPjIq_-g,10,typing on computer keyboard,train
xKzyon61hsA,530,typing on computer keyboard,train
VL8bNd5JiGc,60,typing on computer keyboard,train
9NcxNH75ByE,30,typing on computer keyboard,train
vlAGZUzkCDU,20,typing on computer keyboard,train
IldruEHS3m4,240,typing on computer keyboard,train
DEAF8XXAhUo,30,typing on computer keyboard,train
OZYOyUdjh4A,20,typing on computer keyboard,train
o1Gk70wloNA,30,typing on computer keyboard,train
uY4fe5DT1gI,30,typing on computer keyboard,train
c3UPyEZ1yQY,70,typing on computer keyboard,train
EqRc7MTIAQk,80,typing on computer keyboard,train
mCbn25eJlw8,40,typing on computer keyboard,train
-LR6jZzVFHs,50,typing on computer keyboard,train
byUA01giSqQ,40,typing on computer keyboard,train
mFNp6x3skHs,30,typing on computer keyboard,train
J4EEe8mRfQE,52,typing on computer keyboard,train
hDQ0MHLB6kk,119,typing on computer keyboard,train
9W5uf8pLmII,0,typing on computer keyboard,train
wVoGBdh8f1Y,60,typing on computer keyboard,train
qjomGPm1Uh8,1,typing on computer keyboard,train
RJnou9A2OKc,30,typing on computer keyboard,train
zBrIRQTUwy0,0,typing on computer keyboard,train
CQO6w2XV3xY,30,typing on computer keyboard,train
xczBgC-yszs,160,typing on computer keyboard,train
NgODCgV5BEo,30,typing on computer keyboard,train
WFkopjCJemE,96,typing on computer keyboard,train
2ZmyggA9WJU,30,typing on computer keyboard,train
fVFGD6quskw,80,typing on computer keyboard,train
v6TUJgzLM9I,10,typing on computer keyboard,train
8XVYUfUwwEw,0,typing on computer keyboard,train
-6AOy8GAMpM,60,typing on computer keyboard,train
04IUHjj3lpA,30,typing on computer keyboard,train
Y1E-jA0I-dY,40,typing on computer keyboard,train
14jtUoyUxyQ,203,typing on computer keyboard,train
C0LIN6BdjFc,70,typing on computer keyboard,train
A2q9MnpyDKs,10,typing on computer keyboard,train
Elo7Rs9VvsQ,40,typing on computer keyboard,train
9IhwuLSwKwc,30,typing on computer keyboard,train
xpqxIDIhbPc,30,typing on computer keyboard,train
ZDEEppygzes,30,typing on computer keyboard,train
0jVvlyJKzQc,10,typing on computer keyboard,train
spxPGPVPetw,10,typing on computer keyboard,train
Fm6duB3_A6U,10,typing on computer keyboard,train
SYtWHA6unms,16,typing on computer keyboard,train
mWZCy9t6X3g,18,typing on computer keyboard,train
3GW3U5bO6nk,0,typing on computer keyboard,train
rxnkVl_Wxbw,10,typing on computer keyboard,train
4GY4p7ADQp0,120,typing on computer keyboard,train
VDfJ3XWiZcU,40,typing on computer keyboard,train
nriA3jPx2cs,91,typing on computer keyboard,train
l7UAvZ3jbY8,80,typing on computer keyboard,train
ArKohh2O9vw,30,typing on computer keyboard,train
_ZstcEd3GHU,20,typing on computer keyboard,train
ZuZVcUMdCVA,60,typing on computer keyboard,train
PXdQrPW_YyY,11,typing on computer keyboard,train
XDna3NIOR7Q,30,typing on computer keyboard,train
uUdjYsYybi4,10,typing on computer keyboard,train
8AEg3aGab6Q,60,typing on computer keyboard,train
QduD0WW_aA0,277,typing on computer keyboard,train
XLUOjS8BHSY,30,typing on computer keyboard,train
gRrPwjaUlww,10,typing on computer keyboard,train
yyPsyKd6OXw,360,typing on computer keyboard,train
wy4C47QJn4I,140,typing on computer keyboard,train
vPiZTCM3Zis,60,typing on computer keyboard,train
UXTTFMsTj7k,30,typing on computer keyboard,train
r5V1syNqXD8,60,typing on computer keyboard,train
aGmFyko0sPg,30,typing on computer keyboard,train
N2LeGBYg0Eo,730,typing on computer keyboard,train
LSR_fs7E5sY,30,typing on computer keyboard,train
XeHvo0AvJX0,0,typing on computer keyboard,train
j2oAnGKHYK8,130,typing on computer keyboard,train
mc8weST4mHE,390,typing on computer keyboard,train
RJg2vDsysbA,30,typing on computer keyboard,train
GMGivXPl3co,80,typing on computer keyboard,train
bFZL4ABbkk0,30,typing on computer keyboard,train
UIxLB9Gd_U4,30,typing on computer keyboard,train
pfZpFTHWpEI,238,typing on computer keyboard,train
dR2fD5VEJX4,150,typing on computer keyboard,train
AMjLjI5ItNc,83,typing on computer keyboard,train
JWS4V99sFYI,20,typing on computer keyboard,train
99hN_5beEHs,250,typing on computer keyboard,train
qhDpt1-kVsk,780,typing on computer keyboard,train
0QhsgW-yDmE,30,typing on computer keyboard,train
dRN_XT8IUfQ,30,typing on computer keyboard,train
d63tygLxHPQ,10,typing on computer keyboard,train
jjD505NAVpw,0,typing on computer keyboard,train
0u-aUD__8Ig,0,typing on computer keyboard,train
aenAgdRwYdM,50,typing on computer keyboard,train
pimRLKoxEjk,60,typing on computer keyboard,train
66_YKlaJzLc,340,typing on computer keyboard,train
QbfMzT9_wMM,30,typing on computer keyboard,train
xosQNRXLlyo,20,typing on computer keyboard,train
qRYh0fPh7JY,10,typing on computer keyboard,train
bo316DYYy80,34,typing on computer keyboard,train
oLig42Pe8ok,10,typing on computer keyboard,train
N2zO62qt938,20,typing on computer keyboard,train
1kThh0JTI1g,30,typing on computer keyboard,train
w0by8L3BsMk,170,typing on computer keyboard,train
3vWNxg-HE-c,30,typing on computer keyboard,train
QW_uu-B1kbg,20,typing on computer keyboard,train
YrRp7oKSc5w,20,typing on computer keyboard,train
bj-PurxvG4c,30,typing on computer keyboard,train
DnwMkZ3sucs,133,typing on computer keyboard,train
bI_4_x735PA,20,typing on computer keyboard,train
2SEkiq5rTrs,30,typing on computer keyboard,train
D2HyDCMIQ50,70,typing on computer keyboard,train
kGR4FOTqvpY,30,typing on computer keyboard,train
vwA-NNod4sg,10,typing on computer keyboard,train
RQeXcKxVraY,17,typing on computer keyboard,train
66_YKlaJzLc,373,typing on computer keyboard,train
LMW6S_qNxVY,20,typing on computer keyboard,train
1fr6YgvX9qE,569,typing on computer keyboard,train
0aAQVEDRaeU,60,typing on computer keyboard,train
nBSUyhsy3tU,50,typing on computer keyboard,train
7ol75v_oW0E,30,typing on computer keyboard,train
Nldr0X-AZho,50,typing on computer keyboard,train
YWrnd7G-nqs,140,typing on computer keyboard,train
BFc26Yl7kaI,22,typing on computer keyboard,train
vK8wgZsCa3o,60,typing on computer keyboard,train
N2LeGBYg0Eo,814,typing on computer keyboard,train
1fr6YgvX9qE,393,typing on computer keyboard,train
P8kBlb43Y8A,45,typing on computer keyboard,train
TKDx7igkcU0,20,typing on computer keyboard,train
N4BvWbG4kho,50,typing on computer keyboard,train
-WX0loEwkOQ,213,typing on computer keyboard,train
DAN1t9ukkg0,30,typing on computer keyboard,train
4BuTNAWrtms,30,typing on computer keyboard,train
J8blI3E4Gtc,0,typing on computer keyboard,train
0_yN1k-S99I,30,typing on computer keyboard,train
u-BYT1q0gMY,40,typing on computer keyboard,train
fVFGD6quskw,53,typing on computer keyboard,train
-N985spfu2I,520,typing on computer keyboard,train
a0aniojQWVk,90,typing on computer keyboard,train
KIt4onrsA_c,806,typing on computer keyboard,train
6EP0sykJ0HU,0,typing on computer keyboard,train
CsvtHy2q2Og,30,typing on computer keyboard,train
aIB4zq2UnJg,190,typing on computer keyboard,train
TLqXsEtN3cQ,40,typing on computer keyboard,train
20FfN75nr9M,10,typing on computer keyboard,train
Kc66Krp4BWU,30,typing on computer keyboard,train
T8zELmSNq2M,110,typing on computer keyboard,train
1l2HVtBh9K4,14,typing on computer keyboard,train
-s2G3Kto0Gw,30,typing on computer keyboard,train
tT1rzi7F2jw,200,typing on computer keyboard,train
ChlD_ZfpPdw,54,typing on computer keyboard,train
35zjZSpI_Fo,6,typing on computer keyboard,train
HoEZVMys3ls,40,typing on computer keyboard,train
umEZLM4oFsA,30,typing on computer keyboard,train
DHgK7_AUskA,409,typing on computer keyboard,train
D7ooQu528mk,30,typing on computer keyboard,train
It3srxM0xIg,55,typing on computer keyboard,train
UB4WecBNIbo,60,typing on computer keyboard,train
KD0sDSmzuU4,100,typing on computer keyboard,train
H2Dg37OOlV4,30,typing on computer keyboard,train
hRHFc7XoK10,30,typing on computer keyboard,train
ih6yf3B8cJ0,56,typing on computer keyboard,train
OZwrmAEzl5A,20,typing on computer keyboard,train
s0_iNCOiHUQ,30,typing on computer keyboard,train
OjObMozGKBM,70,typing on computer keyboard,train
r9Uam1Xk-p4,90,typing on computer keyboard,train
GYlaffKJuEg,30,typing on computer keyboard,train
gjA7XGtvLDE,30,typing on computer keyboard,train
7r7bIgQppyM,210,typing on computer keyboard,train
NxuujpMcnCY,10,typing on computer keyboard,train
-hoCxD2csRI,30,waterfall burbling,train
19zmsf4ZGIk,20,waterfall burbling,train
1assJMoyi1M,29,waterfall burbling,train
xfaOsapjodQ,30,waterfall burbling,train
URRIJyCoj9w,0,waterfall burbling,train
KlzXymIQBHo,500,waterfall burbling,train
vLUQQCGDBB8,70,waterfall burbling,train
S2WgIF_GN20,70,waterfall burbling,train
3zvy2wiSnDo,0,waterfall burbling,train
xk5Z8_CSB2w,0,waterfall burbling,train
LyjghGT9rnc,30,waterfall burbling,train
o_FKeH5svr8,47,waterfall burbling,train
wQkgvlB4_uo,10,waterfall burbling,train
rZMzX-gxjLs,10,waterfall burbling,train
P2FJBJOYkW4,30,waterfall burbling,train
3u3Do2iz354,20,waterfall burbling,train
xGopl-ui9Io,130,waterfall burbling,train
AcNG-vRGoPE,20,waterfall burbling,train
PrF3B2kxNaI,49,waterfall burbling,train
--0PQM4-hqg,30,waterfall burbling,train
2rbWnqEycqo,240,waterfall burbling,train
F_YwsYjSKlY,480,waterfall burbling,train
yEnCJOMA6bA,410,waterfall burbling,train
BCXTxNmm-lE,16,waterfall burbling,train
4CdeOu7u7nI,150,waterfall burbling,train
2GnQis8YHhk,30,waterfall burbling,train
4D6HcKGd_e4,30,waterfall burbling,train
40f8VPpM6EU,30,waterfall burbling,train
J4L2npvHizY,80,waterfall burbling,train
432c3XnbUzM,90,waterfall burbling,train
4vqMJOpLQtQ,150,waterfall burbling,train
0TK4QOPe83o,582,waterfall burbling,train
yEvW8aBSzSo,30,waterfall burbling,train
GWrD8tCWmsU,0,waterfall burbling,train
tMHBHgiA_-0,0,waterfall burbling,train
we1BT4NJQ0E,10,waterfall burbling,train
OlVV2uZ8gH4,50,waterfall burbling,train
zE1le4iW8DY,11,waterfall burbling,train
H9y8JENuomY,30,waterfall burbling,train
HeWAnmDLQZY,60,waterfall burbling,train
rptuQvh02F8,90,waterfall burbling,train
juSVMInfWg4,100,waterfall burbling,train
nAfUT1E_Z1U,0,waterfall burbling,train
pPPkI5GZthk,20,waterfall burbling,train
YzeSihvLC6U,50,waterfall burbling,train
4NJ1utzipKU,30,waterfall burbling,train
AyjjP5CeWmM,30,waterfall burbling,train
uhvXGYpE4Ac,10,waterfall burbling,train
4Iv6f3AaAo8,30,waterfall burbling,train
p8HTTAhm5ic,100,waterfall burbling,train
mitoiuAuvYc,110,waterfall burbling,train
umBY6kfmVEo,110,waterfall burbling,train
47IP5ypX9Og,30,waterfall burbling,train
zH8DLXK3DmA,10,waterfall burbling,train
xltd_8OIOMk,10,waterfall burbling,train
ZUZ33DFj6F0,20,waterfall burbling,train
nxOzGgKctrc,0,waterfall burbling,train
Zi4wn4ecvLM,110,waterfall burbling,train
1E93WC7Pko0,10,waterfall burbling,train
o_FKeH5svr8,0,waterfall burbling,train
ddl4fgbjsk0,30,waterfall burbling,train
J18R3qBnJtA,120,waterfall burbling,train
kNQW_JbTPXE,0,waterfall burbling,train
-owkB4ulvTU,22,waterfall burbling,train
sVvcdVk76WE,310,waterfall burbling,train
0OriTE8vb6s,150,waterfall burbling,train
BhiTb-5i97g,270,waterfall burbling,train
pb5SiD_JHk8,210,waterfall burbling,train
0VWFDW8-XAk,30,waterfall burbling,train
ZhK-yAFX7YY,570,waterfall burbling,train
aVqieb3kfuo,6,waterfall burbling,train
2W4naKR28qM,24,waterfall burbling,train
PRlFQELvNcE,30,waterfall burbling,train
bFpNA8v2e3Q,380,waterfall burbling,train
uQpyOsW2xrI,100,waterfall burbling,train
5h3X4lQbF5I,380,waterfall burbling,train
yCICt8WjWIE,40,waterfall burbling,train
pbO8ZvjkbDw,440,waterfall burbling,train
0ZmTO_o8WlM,24,waterfall burbling,train
KQCU3Y1Ygwo,0,waterfall burbling,train
LXj71MUoL7c,20,waterfall burbling,train
Axoj0-C1Qr8,30,waterfall burbling,train
1gxpQzIRnJw,30,waterfall burbling,train
I8MWSZzaSHM,133,waterfall burbling,train
yrXz_A8SQBs,0,waterfall burbling,train
Aq4TjEg9W8I,50,waterfall burbling,train
x5mIbEIdxjE,30,waterfall burbling,train
VXMNt1TfiHo,100,waterfall burbling,train
kJT3BayBhDo,0,waterfall burbling,train
0XCcQjayRWU,30,waterfall burbling,train
_BS02seNphc,30,waterfall burbling,train
1wPmJWbq_ZI,30,waterfall burbling,train
9YbJSbjQ74k,30,waterfall burbling,train
uzM1K3w2Zao,45,waterfall burbling,train
8CG1lsn8y58,60,waterfall burbling,train
74p96VbDZe8,0,waterfall burbling,train
2a95IkhBD_4,0,waterfall burbling,train
zqqyj8Lo8a8,10,waterfall burbling,train
ZThDHN5SAiQ,0,waterfall burbling,train
0ZWyUHhTpuE,30,waterfall burbling,train
0TK4QOPe83o,16,waterfall burbling,train
3N1ARj3gtBw,25,waterfall burbling,train
DAxjaVWyY9k,30,waterfall burbling,train
4m9xANkhsZQ,60,waterfall burbling,train
1CLvDFVL8J8,50,waterfall burbling,train
4WW4AWJIjOs,30,waterfall burbling,train
d1qmBBlg-TQ,0,waterfall burbling,train
H19RaejtNBY,50,waterfall burbling,train
IeJrCAZiGtM,258,waterfall burbling,train
RPGK0rIy8NM,50,waterfall burbling,train
5wrcCwE2TBw,30,waterfall burbling,train
kwpmDAAv5qQ,140,waterfall burbling,train
ycG46mm5jZk,400,waterfall burbling,train
G619hXjumN0,190,waterfall burbling,train
sOMPREEcxCU,0,waterfall burbling,train
PyelQdOHdpU,62,waterfall burbling,train
ksTsmtCOE8c,0,waterfall burbling,train
7DekP_Op1Os,450,waterfall burbling,train
xZb4Fn654vs,160,waterfall burbling,train
-FWxy7eaFJE,30,waterfall burbling,train
9SCVHfLY174,30,waterfall burbling,train
1vltb9mcfGs,140,waterfall burbling,train
lTvYHw9UPVg,70,waterfall burbling,train
XPMjG7eOqSg,19,waterfall burbling,train
qiFOUMKl6BY,30,waterfall burbling,train
gkn6wM6B1CI,140,waterfall burbling,train
0SsaL_YNyjY,30,waterfall burbling,train
CTMtd045iK8,280,waterfall burbling,train
vcF71Z55SSI,70,waterfall burbling,train
f7IB4-RgSdI,450,waterfall burbling,train
-3YMCZ2AWW0,30,waterfall burbling,train
DWmLuZ5s3KQ,30,waterfall burbling,train
2hkEvzYGXY4,30,waterfall burbling,train
858V5fXhakA,267,waterfall burbling,train
Z9JZZxMtn9U,20,waterfall burbling,train
YsOdrGZFBck,50,waterfall burbling,train
12LeM3284C8,28,waterfall burbling,train
Da_NrBx9Mns,30,waterfall burbling,train
zE1le4iW8DY,1,waterfall burbling,train
0b084BNVJHU,30,waterfall burbling,train
-NmX8eRTl60,30,waterfall burbling,train
uzM1K3w2Zao,20,waterfall burbling,train
7j74Z3vcWgU,30,waterfall burbling,train
PyelQdOHdpU,96,waterfall burbling,train
wr-wpBaScTA,0,waterfall burbling,train
9ZGFvJAnb3A,20,waterfall burbling,train
94jDpNVq_Mc,70,waterfall burbling,train
E-0usN6JJfo,10,waterfall burbling,train
pQN0UgvjBWQ,170,waterfall burbling,train
cg-4JbOcB5Y,0,waterfall burbling,train
jtsepWb6Tn4,20,waterfall burbling,train
jDIELPWYqvY,310,waterfall burbling,train
j0B-ZrkaLA0,360,waterfall burbling,train
HcOO67Gw0A0,390,waterfall burbling,train
QONa0_ox4V8,11,waterfall burbling,train
uCmStSruEFk,20,waterfall burbling,train
BwUea3RA7tQ,7,waterfall burbling,train
qrRDdU4pEbM,360,waterfall burbling,train
QONa0_ox4V8,22,waterfall burbling,train
udJGn6qlq-o,250,waterfall burbling,train
OgTAOc8xZ_Y,79,waterfall burbling,train
82PBj3AqdQQ,50,waterfall burbling,train
LrkyOvJlFhs,55,waterfall burbling,train
CF1N_U2oT40,70,waterfall burbling,train
h7HdzxmVMhY,10,waterfall burbling,train
D-oU-1zhS-U,30,waterfall burbling,train
Kl9a8FZhf_g,0,waterfall burbling,train
Ql0mkpAck4c,30,waterfall burbling,train
4RutoyCbhzY,210,waterfall burbling,train
dpxmmcZRtMI,30,waterfall burbling,train
FD4B5dRU_3k,10,waterfall burbling,train
OA368GmCi70,0,waterfall burbling,train
IZ3GBQx5g3I,150,waterfall burbling,train
42Glk3NHN-M,30,waterfall burbling,train
bLpWuHyOCzk,210,waterfall burbling,train
VVYAKeCOEu0,0,waterfall burbling,train
M1BZwGPBuM0,180,waterfall burbling,train
9eVbcRQ0ipY,70,waterfall burbling,train
YTwbx8qv8EA,50,waterfall burbling,train
XB91HNUSyX0,68,waterfall burbling,train
glBOvRYpXOw,10,waterfall burbling,train
tgI7EufO1L4,30,waterfall burbling,train
zcNultG_NCc,220,waterfall burbling,train
lvfKDoPe7OY,60,waterfall burbling,train
XFoavXdnFFQ,120,waterfall burbling,train
juI22oLwu4E,110,waterfall burbling,train
QTksSVcZITE,3,waterfall burbling,train
1QrPqE8dpNI,240,waterfall burbling,train
BILTdRT6eJI,190,waterfall burbling,train
gvAv3qi1fiA,112,waterfall burbling,train
puudUzxrPxA,46,waterfall burbling,train
TuZXjcQJbGI,410,waterfall burbling,train
TwEnopx-mj0,80,waterfall burbling,train
2ehs70MWQTs,50,waterfall burbling,train
858V5fXhakA,294,waterfall burbling,train
NzxMkytRdP4,0,waterfall burbling,train
PEAIVf2F8eA,30,waterfall burbling,train
-FnocfLZGPc,30,waterfall burbling,train
gNJyiTi2qxg,10,waterfall burbling,train
dBE-Vh7eNHw,0,waterfall burbling,train
