status,youtube_id,label,split,frame_dir,audio_path
success,WElU-yll0Pk,helicopter,train,processed_vggsound/train/frames/helicopter/WElU-yll0Pk_1,processed_vggsound/train/audio/helicopter/WElU-yll0Pk_1.wav
success,CqKcyXt6laA,dog barking,train,processed_vggsound/train/frames/dog_barking/CqKcyXt6laA_4,processed_vggsound/train/audio/dog_barking/CqKcyXt6laA_4.wav
success,_XTUZemO-0A,thunder,train,processed_vggsound/train/frames/thunder/_XTUZemO-0A_430,processed_vggsound/train/audio/thunder/_XTUZemO-0A_430.wav
success,iX5fyNvNOuk,playing piano,test,processed_vggsound/test/frames/playing_piano/iX5fyNvNOuk_10,processed_vggsound/test/audio/playing_piano/iX5fyNvNOuk_10.wav
success,yEvW8aBSzSo,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/yEvW8aBSzSo_30,processed_vggsound/train/audio/waterfall_burbling/yEvW8aBSzSo_30.wav
success,48k-hd111iA,helicopter,train,processed_vggsound/train/frames/helicopter/48k-hd111iA_70,processed_vggsound/train/audio/helicopter/48k-hd111iA_70.wav
success,ViMu0XdAGwg,cat meowing,train,processed_vggsound/train/frames/cat_meowing/ViMu0XdAGwg_1,processed_vggsound/train/audio/cat_meowing/ViMu0XdAGwg_1.wav
success,uFXBVIu6G7Q,cat meowing,train,processed_vggsound/train/frames/cat_meowing/uFXBVIu6G7Q_170,processed_vggsound/train/audio/cat_meowing/uFXBVIu6G7Q_170.wav
success,TQpBZzObon8,raining,train,processed_vggsound/train/frames/raining/TQpBZzObon8_30,processed_vggsound/train/audio/raining/TQpBZzObon8_30.wav
success,fZS9lPmqgl0,helicopter,test,processed_vggsound/test/frames/helicopter/fZS9lPmqgl0_30,processed_vggsound/test/audio/helicopter/fZS9lPmqgl0_30.wav
success,jBv_W-JjScg,dog barking,train,processed_vggsound/train/frames/dog_barking/jBv_W-JjScg_0,processed_vggsound/train/audio/dog_barking/jBv_W-JjScg_0.wav
success,Xmc_iB6L6J0,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/Xmc_iB6L6J0_10,processed_vggsound/train/audio/car_engine_knocking/Xmc_iB6L6J0_10.wav
success,XCpAXWM-s6s,thunder,train,processed_vggsound/train/frames/thunder/XCpAXWM-s6s_180,processed_vggsound/train/audio/thunder/XCpAXWM-s6s_180.wav
success,-hoCxD2csRI,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/-hoCxD2csRI_30,processed_vggsound/train/audio/waterfall_burbling/-hoCxD2csRI_30.wav
success,US8IiSO3diA,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/US8IiSO3diA_30,processed_vggsound/train/audio/bird_chirping__tweeting/US8IiSO3diA_30.wav
success,jn0DEIUvSis,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/jn0DEIUvSis_230,processed_vggsound/train/audio/ocean_burbling/jn0DEIUvSis_230.wav
success,3cf7RD10JB8,raining,train,processed_vggsound/train/frames/raining/3cf7RD10JB8_9,processed_vggsound/train/audio/raining/3cf7RD10JB8_9.wav
success,uhoMycuZ8zw,playing piano,train,processed_vggsound/train/frames/playing_piano/uhoMycuZ8zw_20,processed_vggsound/train/audio/playing_piano/uhoMycuZ8zw_20.wav
success,kz87f7uDSUU,thunder,train,processed_vggsound/train/frames/thunder/kz87f7uDSUU_10,processed_vggsound/train/audio/thunder/kz87f7uDSUU_10.wav
success,BCadZyeeKgs,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/BCadZyeeKgs_62,processed_vggsound/train/audio/car_engine_knocking/BCadZyeeKgs_62.wav
success,1jBAO55uVRE,train horning,train,processed_vggsound/train/frames/train_horning/1jBAO55uVRE_50,processed_vggsound/train/audio/train_horning/1jBAO55uVRE_50.wav
success,YQW1Kp3fBaA,thunder,train,processed_vggsound/train/frames/thunder/YQW1Kp3fBaA_90,processed_vggsound/train/audio/thunder/YQW1Kp3fBaA_90.wav
success,WePlrVlVZSs,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/WePlrVlVZSs_25,processed_vggsound/train/audio/ocean_burbling/WePlrVlVZSs_25.wav
success,BPs5Za2cNOg,people crowd,train,processed_vggsound/train/frames/people_crowd/BPs5Za2cNOg_130,processed_vggsound/train/audio/people_crowd/BPs5Za2cNOg_130.wav
success,sCOwXmZKJCk,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/sCOwXmZKJCk_30,processed_vggsound/train/audio/ocean_burbling/sCOwXmZKJCk_30.wav
success,TmUfQdxyjcw,cat meowing,train,processed_vggsound/train/frames/cat_meowing/TmUfQdxyjcw_10,processed_vggsound/train/audio/cat_meowing/TmUfQdxyjcw_10.wav
success,7KUNpuyNUuk,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/7KUNpuyNUuk_490,processed_vggsound/train/audio/typing_on_computer_keyboard/7KUNpuyNUuk_490.wav
success,cEaOXZtaYTE,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/cEaOXZtaYTE_30,processed_vggsound/train/audio/playing_acoustic_guitar/cEaOXZtaYTE_30.wav
success,7oNljd7R1f8,"bird chirping, tweeting",test,processed_vggsound/test/frames/bird_chirping__tweeting/7oNljd7R1f8_19,processed_vggsound/test/audio/bird_chirping__tweeting/7oNljd7R1f8_19.wav
success,JQteb0UTWF4,train horning,train,processed_vggsound/train/frames/train_horning/JQteb0UTWF4_500,processed_vggsound/train/audio/train_horning/JQteb0UTWF4_500.wav
success,Dtiv9RNaA4U,train horning,train,processed_vggsound/train/frames/train_horning/Dtiv9RNaA4U_106,processed_vggsound/train/audio/train_horning/Dtiv9RNaA4U_106.wav
success,IED1SktHzNA,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/IED1SktHzNA_40,processed_vggsound/train/audio/typing_on_computer_keyboard/IED1SktHzNA_40.wav
success,0_yN1k-S99I,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/0_yN1k-S99I_30,processed_vggsound/train/audio/typing_on_computer_keyboard/0_yN1k-S99I_30.wav
success,2kLO5ebfeA0,dog barking,train,processed_vggsound/train/frames/dog_barking/2kLO5ebfeA0_20,processed_vggsound/train/audio/dog_barking/2kLO5ebfeA0_20.wav
success,fXUT4w2jCWs,helicopter,train,processed_vggsound/train/frames/helicopter/fXUT4w2jCWs_130,processed_vggsound/train/audio/helicopter/fXUT4w2jCWs_130.wav
success,kYV-JxDfdYM,playing piano,test,processed_vggsound/test/frames/playing_piano/kYV-JxDfdYM_80,processed_vggsound/test/audio/playing_piano/kYV-JxDfdYM_80.wav
success,0TK4QOPe83o,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/0TK4QOPe83o_16,processed_vggsound/train/audio/waterfall_burbling/0TK4QOPe83o_16.wav
success,gqipvEMxP6k,helicopter,train,processed_vggsound/train/frames/helicopter/gqipvEMxP6k_60,processed_vggsound/train/audio/helicopter/gqipvEMxP6k_60.wav
success,W3HJakj4cV0,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/W3HJakj4cV0_90,processed_vggsound/train/audio/bird_chirping__tweeting/W3HJakj4cV0_90.wav
success,XBWywST1Jrc,cat meowing,train,processed_vggsound/train/frames/cat_meowing/XBWywST1Jrc_56,processed_vggsound/train/audio/cat_meowing/XBWywST1Jrc_56.wav
success,5fApzVHlBi8,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/5fApzVHlBi8_80,processed_vggsound/train/audio/bird_chirping__tweeting/5fApzVHlBi8_80.wav
success,94Dogkx6gC0,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/94Dogkx6gC0_20,processed_vggsound/train/audio/ocean_burbling/94Dogkx6gC0_20.wav
success,dqJSTTS7HTY,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/dqJSTTS7HTY_30,processed_vggsound/test/audio/playing_acoustic_guitar/dqJSTTS7HTY_30.wav
success,NmjotvipT-w,raining,test,processed_vggsound/test/frames/raining/NmjotvipT-w_10,processed_vggsound/test/audio/raining/NmjotvipT-w_10.wav
success,_caFr8RrH-Q,cat meowing,train,processed_vggsound/train/frames/cat_meowing/_caFr8RrH-Q_30,processed_vggsound/train/audio/cat_meowing/_caFr8RrH-Q_30.wav
success,UEUSh7LpD88,thunder,train,processed_vggsound/train/frames/thunder/UEUSh7LpD88_10,processed_vggsound/train/audio/thunder/UEUSh7LpD88_10.wav
success,oSH52EgyLAU,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/oSH52EgyLAU_27,processed_vggsound/train/audio/car_engine_knocking/oSH52EgyLAU_27.wav
success,tpqnXKgJnKY,helicopter,train,processed_vggsound/train/frames/helicopter/tpqnXKgJnKY_190,processed_vggsound/train/audio/helicopter/tpqnXKgJnKY_190.wav
success,PyelQdOHdpU,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/PyelQdOHdpU_96,processed_vggsound/train/audio/waterfall_burbling/PyelQdOHdpU_96.wav
success,hpeLnwE68z8,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/hpeLnwE68z8_0,processed_vggsound/train/audio/ocean_burbling/hpeLnwE68z8_0.wav
success,F5fvn8V0j-U,playing piano,train,processed_vggsound/train/frames/playing_piano/F5fvn8V0j-U_30,processed_vggsound/train/audio/playing_piano/F5fvn8V0j-U_30.wav
success,7W3cwaYDvJ0,thunder,train,processed_vggsound/train/frames/thunder/7W3cwaYDvJ0_530,processed_vggsound/train/audio/thunder/7W3cwaYDvJ0_530.wav
success,K76QF4380Pk,people crowd,test,processed_vggsound/test/frames/people_crowd/K76QF4380Pk_80,processed_vggsound/test/audio/people_crowd/K76QF4380Pk_80.wav
success,7MXamVgKszI,cat meowing,test,processed_vggsound/test/frames/cat_meowing/7MXamVgKszI_30,processed_vggsound/test/audio/cat_meowing/7MXamVgKszI_30.wav
success,aTllQx-v5Uk,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/aTllQx-v5Uk_79,processed_vggsound/train/audio/car_engine_knocking/aTllQx-v5Uk_79.wav
success,L7n3LkVpkwo,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/L7n3LkVpkwo_30,processed_vggsound/test/audio/car_engine_knocking/L7n3LkVpkwo_30.wav
success,DVuWm53IlVw,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/DVuWm53IlVw_30,processed_vggsound/test/audio/playing_acoustic_guitar/DVuWm53IlVw_30.wav
success,kKOx_oxL7Lc,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/kKOx_oxL7Lc_11,processed_vggsound/train/audio/car_engine_knocking/kKOx_oxL7Lc_11.wav
success,5GLnohP0IkU,ocean burbling,test,processed_vggsound/test/frames/ocean_burbling/5GLnohP0IkU_30,processed_vggsound/test/audio/ocean_burbling/5GLnohP0IkU_30.wav
success,LIo3C81rKVQ,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/LIo3C81rKVQ_21,processed_vggsound/train/audio/bird_chirping__tweeting/LIo3C81rKVQ_21.wav
success,DmZl7n1OMLQ,raining,train,processed_vggsound/train/frames/raining/DmZl7n1OMLQ_30,processed_vggsound/train/audio/raining/DmZl7n1OMLQ_30.wav
success,XMGP_01XEyM,cat meowing,train,processed_vggsound/train/frames/cat_meowing/XMGP_01XEyM_0,processed_vggsound/train/audio/cat_meowing/XMGP_01XEyM_0.wav
success,i2Gcft-WlwA,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/i2Gcft-WlwA_80,processed_vggsound/train/audio/ocean_burbling/i2Gcft-WlwA_80.wav
success,0ZIv7FicA9g,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/0ZIv7FicA9g_30,processed_vggsound/train/audio/playing_acoustic_guitar/0ZIv7FicA9g_30.wav
success,8XVYUfUwwEw,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/8XVYUfUwwEw_0,processed_vggsound/train/audio/typing_on_computer_keyboard/8XVYUfUwwEw_0.wav
success,5QCIl2vmyHk,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/5QCIl2vmyHk_60,processed_vggsound/train/audio/ocean_burbling/5QCIl2vmyHk_60.wav
success,32c8vEBXlfs,train horning,train,processed_vggsound/train/frames/train_horning/32c8vEBXlfs_666,processed_vggsound/train/audio/train_horning/32c8vEBXlfs_666.wav
success,WgnoWhknuIo,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/WgnoWhknuIo_40,processed_vggsound/train/audio/ocean_burbling/WgnoWhknuIo_40.wav
success,k6T5A21RwH0,thunder,train,processed_vggsound/train/frames/thunder/k6T5A21RwH0_240,processed_vggsound/train/audio/thunder/k6T5A21RwH0_240.wav
success,Hv1YjZAvTm0,raining,train,processed_vggsound/train/frames/raining/Hv1YjZAvTm0_30,processed_vggsound/train/audio/raining/Hv1YjZAvTm0_30.wav
success,1n6JyJt4kJ4,train horning,test,processed_vggsound/test/frames/train_horning/1n6JyJt4kJ4_18,processed_vggsound/test/audio/train_horning/1n6JyJt4kJ4_18.wav
success,beGtzorLVOk,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/beGtzorLVOk_30,processed_vggsound/train/audio/bird_chirping__tweeting/beGtzorLVOk_30.wav
success,PAEYhV0rIXs,thunder,train,processed_vggsound/train/frames/thunder/PAEYhV0rIXs_150,processed_vggsound/train/audio/thunder/PAEYhV0rIXs_150.wav
success,l1BhWvXU4bY,raining,train,processed_vggsound/train/frames/raining/l1BhWvXU4bY_10,processed_vggsound/train/audio/raining/l1BhWvXU4bY_10.wav
success,PrJjpNYBXgA,cat meowing,train,processed_vggsound/train/frames/cat_meowing/PrJjpNYBXgA_30,processed_vggsound/train/audio/cat_meowing/PrJjpNYBXgA_30.wav
success,RMN1ainVAkk,train horning,train,processed_vggsound/train/frames/train_horning/RMN1ainVAkk_20,processed_vggsound/train/audio/train_horning/RMN1ainVAkk_20.wav
success,FUhyWzVd71Y,helicopter,train,processed_vggsound/train/frames/helicopter/FUhyWzVd71Y_30,processed_vggsound/train/audio/helicopter/FUhyWzVd71Y_30.wav
success,o3qLyDuP37w,thunder,test,processed_vggsound/test/frames/thunder/o3qLyDuP37w_0,processed_vggsound/test/audio/thunder/o3qLyDuP37w_0.wav
success,0FE2J7RJrco,thunder,train,processed_vggsound/train/frames/thunder/0FE2J7RJrco_40,processed_vggsound/train/audio/thunder/0FE2J7RJrco_40.wav
success,0_HnD-rW3lI,train horning,train,processed_vggsound/train/frames/train_horning/0_HnD-rW3lI_170,processed_vggsound/train/audio/train_horning/0_HnD-rW3lI_170.wav
success,JQQM0Rm_3E4,helicopter,train,processed_vggsound/train/frames/helicopter/JQQM0Rm_3E4_120,processed_vggsound/train/audio/helicopter/JQQM0Rm_3E4_120.wav
success,ZFSh9tr0n58,cat meowing,train,processed_vggsound/train/frames/cat_meowing/ZFSh9tr0n58_30,processed_vggsound/train/audio/cat_meowing/ZFSh9tr0n58_30.wav
success,K3KD4ekUw9c,thunder,train,processed_vggsound/train/frames/thunder/K3KD4ekUw9c_130,processed_vggsound/train/audio/thunder/K3KD4ekUw9c_130.wav
success,Rl7N4n6PGtA,train horning,train,processed_vggsound/train/frames/train_horning/Rl7N4n6PGtA_47,processed_vggsound/train/audio/train_horning/Rl7N4n6PGtA_47.wav
success,DdeAOHSE98o,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/DdeAOHSE98o_40,processed_vggsound/train/audio/typing_on_computer_keyboard/DdeAOHSE98o_40.wav
success,o1K1Bpk08ig,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/o1K1Bpk08ig_20,processed_vggsound/test/audio/car_engine_knocking/o1K1Bpk08ig_20.wav
success,g91MMWt__nc,people crowd,train,processed_vggsound/train/frames/people_crowd/g91MMWt__nc_30,processed_vggsound/train/audio/people_crowd/g91MMWt__nc_30.wav
success,8Kp3Ro8umqM,thunder,train,processed_vggsound/train/frames/thunder/8Kp3Ro8umqM_190,processed_vggsound/train/audio/thunder/8Kp3Ro8umqM_190.wav
success,jr3-ZTeX45I,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/jr3-ZTeX45I_180,processed_vggsound/train/audio/female_speech__woman_speaking/jr3-ZTeX45I_180.wav
success,oTERiCZpEX8,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/oTERiCZpEX8_20,processed_vggsound/train/audio/typing_on_computer_keyboard/oTERiCZpEX8_20.wav
success,BStmOULYCAw,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/BStmOULYCAw_30,processed_vggsound/train/audio/female_speech__woman_speaking/BStmOULYCAw_30.wav
success,55Q5nD-vWRc,cat meowing,train,processed_vggsound/train/frames/cat_meowing/55Q5nD-vWRc_30,processed_vggsound/train/audio/cat_meowing/55Q5nD-vWRc_30.wav
success,-9hqBiuwp2Y,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/-9hqBiuwp2Y_30,processed_vggsound/train/audio/playing_acoustic_guitar/-9hqBiuwp2Y_30.wav
success,4c9xmfKia44,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/4c9xmfKia44_30,processed_vggsound/train/audio/playing_acoustic_guitar/4c9xmfKia44_30.wav
success,h6T7_Y3E5t0,raining,train,processed_vggsound/train/frames/raining/h6T7_Y3E5t0_159,processed_vggsound/train/audio/raining/h6T7_Y3E5t0_159.wav
success,3LBTmq1taAA,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/3LBTmq1taAA_34,processed_vggsound/train/audio/car_engine_knocking/3LBTmq1taAA_34.wav
success,zKS1GFJxYCw,thunder,train,processed_vggsound/train/frames/thunder/zKS1GFJxYCw_5,processed_vggsound/train/audio/thunder/zKS1GFJxYCw_5.wav
success,R9Y3-PxiD7s,raining,train,processed_vggsound/train/frames/raining/R9Y3-PxiD7s_21,processed_vggsound/train/audio/raining/R9Y3-PxiD7s_21.wav
success,Kc66Krp4BWU,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/Kc66Krp4BWU_30,processed_vggsound/train/audio/typing_on_computer_keyboard/Kc66Krp4BWU_30.wav
success,-NPu34as_OY,cat meowing,train,processed_vggsound/train/frames/cat_meowing/-NPu34as_OY_7,processed_vggsound/train/audio/cat_meowing/-NPu34as_OY_7.wav
success,zFdRXOYY6SE,raining,train,processed_vggsound/train/frames/raining/zFdRXOYY6SE_30,processed_vggsound/train/audio/raining/zFdRXOYY6SE_30.wav
success,u2NVI1guAds,raining,train,processed_vggsound/train/frames/raining/u2NVI1guAds_60,processed_vggsound/train/audio/raining/u2NVI1guAds_60.wav
success,mwYb2HLIAmw,"female speech, woman speaking",test,processed_vggsound/test/frames/female_speech__woman_speaking/mwYb2HLIAmw_30,processed_vggsound/test/audio/female_speech__woman_speaking/mwYb2HLIAmw_30.wav
success,AFaBECQSQjo,helicopter,train,processed_vggsound/train/frames/helicopter/AFaBECQSQjo_130,processed_vggsound/train/audio/helicopter/AFaBECQSQjo_130.wav
success,przrSPZgOkY,thunder,test,processed_vggsound/test/frames/thunder/przrSPZgOkY_90,processed_vggsound/test/audio/thunder/przrSPZgOkY_90.wav
success,c84w0ECD-Lc,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/c84w0ECD-Lc_10,processed_vggsound/train/audio/ocean_burbling/c84w0ECD-Lc_10.wav
success,nzY5EOex2FA,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/nzY5EOex2FA_30,processed_vggsound/train/audio/car_engine_knocking/nzY5EOex2FA_30.wav
success,V24ING8tHWY,raining,train,processed_vggsound/train/frames/raining/V24ING8tHWY_40,processed_vggsound/train/audio/raining/V24ING8tHWY_40.wav
success,jkvXuu8XltI,helicopter,test,processed_vggsound/test/frames/helicopter/jkvXuu8XltI_80,processed_vggsound/test/audio/helicopter/jkvXuu8XltI_80.wav
success,rzxqz7XqLHA,helicopter,test,processed_vggsound/test/frames/helicopter/rzxqz7XqLHA_220,processed_vggsound/test/audio/helicopter/rzxqz7XqLHA_220.wav
success,VtwMyxwbhQs,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/VtwMyxwbhQs_100,processed_vggsound/train/audio/bird_chirping__tweeting/VtwMyxwbhQs_100.wav
success,bBfEkxp_5z4,thunder,train,processed_vggsound/train/frames/thunder/bBfEkxp_5z4_60,processed_vggsound/train/audio/thunder/bBfEkxp_5z4_60.wav
success,FvK-20L5XSw,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/FvK-20L5XSw_417,processed_vggsound/train/audio/bird_chirping__tweeting/FvK-20L5XSw_417.wav
success,3eIN0Rim4Ds,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/3eIN0Rim4Ds_30,processed_vggsound/train/audio/playing_acoustic_guitar/3eIN0Rim4Ds_30.wav
